,event,event type,frequency,start time,end time,time segment,quasi case id,related object
0,high demand of: AlpenTech Innovations AG,hd,10,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,AlpenTech Innovations AG
1,high demand of: Celtica Green Farms Oy,hd,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Celtica Green Farms Oy
2,high demand of: Baltic Wave Energies Ltd.,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Baltic Wave Energies Ltd.
3,high demand of: Balkan Minerals d.o.o.,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Balkan Minerals d.o.o.
4,high demand of: Riviera Robotics SAS,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Riviera Robotics SAS
5,high demand of: Vesta Fashion House GmbH,hd,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Vesta Fashion House GmbH
6,high demand of: Eastern Oak Insurance Zrt.,hd,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Eastern Oak Insurance Zrt.
7,high demand of: SwissPeak Timepieces AG,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,SwissPeak Timepieces AG
8,high demand of: Mediterranea Luxury Cruises S.p.A.,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Mediterranea Luxury Cruises S.p.A.
9,high demand of: Iberian Sun Solaridades SA,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Iberian Sun Solaridades SA
10,high demand of: Nordica Systems GmbH,hd,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Nordica Systems GmbH
11,high demand of: Golden Fleece Textiles S.A.R.L.,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Golden Fleece Textiles S.A.R.L.
12,high demand of: Pantheon Art Gallery Kft.,hd,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Pantheon Art Gallery Kft.
13,high demand of: Leah Tacke genannt Unterberg,hd,13,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Leah Tacke genannt Unterberg
14,high demand of: Benedikt Knopp,hd,11,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Benedikt Knopp
15,high demand of: Christopher Schwanen,hd,14,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Christopher Schwanen
16,high demand of: Istvan Koren,hd,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Istvan Koren
17,high demand of: Nina Graves,hd,17,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Nina Graves
18,high demand of: Wil van der Aalst,hd,7,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Wil van der Aalst
19,high demand of: Marco Pegoraro,hd,18,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Marco Pegoraro
20,high demand of: Mahsa Bafrani,hd,14,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Mahsa Bafrani
21,high demand of: Detlef Wetzeler,hd,17,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Detlef Wetzeler
22,high demand of: Mara Nitschke,hd,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Mara Nitschke
23,high demand of: Jan Niklas Adams,hd,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Jan Niklas Adams
24,high demand of: Christine von Dobbert,hd,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Christine von Dobbert
25,high demand of: Viki Peeva,hd,2,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Viki Peeva
26,high demand of: Echo,hd,24,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Echo
27,high demand of: iPhone 11 Pro,hd,20,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPhone 11 Pro
28,high demand of: Kindle Paperwhite,hd,20,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Kindle Paperwhite
29,high demand of: MacBook Pro,hd,7,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,MacBook Pro
30,high demand of: iPad mini,hd,25,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPad mini
31,high demand of: Fire Stick,hd,23,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Fire Stick
32,high demand of: iPad Pro,hd,26,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPad Pro
33,high demand of: iPhone 8,hd,18,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPhone 8
34,high demand of: iPhone X,hd,22,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPhone X
35,high demand of: Echo Dot,hd,13,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Echo Dot
36,high demand of: Echo Show 8,hd,9,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Echo Show 8
37,high demand of: Fire Stick 4K,hd,20,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Fire Stick 4K
38,high demand of: Echo Studio,hd,23,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Echo Studio
39,high demand of: MacBook Air,hd,13,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,MacBook Air
40,high demand of: iPad Air,hd,16,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPad Air
41,high demand of: Echo Show 5,hd,9,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Echo Show 5
42,high demand of: iPad,hd,15,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPad
43,high demand of: iPhone 11,hd,19,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,iPhone 11
44,high demand of: Echo Plus,hd,9,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,Echo Plus
45,high load of object type items,hl,249,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,items
46,high load of object type orders,hl,47,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,orders
47,high load of object type packages,hl,4,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,packages
48,high load (over all object types),hol,152,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,,
49,"object (type) split in activity place order with object (types) ['AlpenTech Innovations AG', 'items', 'items', 'items', 'orders', 'Echo', 'iPhone 11 Pro']",s,7,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,"['AlpenTech Innovations AG', 'items', 'items', 'items', 'orders', 'Echo', 'iPhone 11 Pro']"
50,object (type) AlpenTech Innovations AG joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,AlpenTech Innovations AG
51,object (type) items joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,items
52,object (type) items joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,items
53,object (type) items joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,items
54,object (type) orders joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,orders
55,object (type) Echo joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,Echo
56,object (type) iPhone 11 Pro joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,iPhone 11 Pro
57,object (type) Leah Tacke genannt Unterberg leaves the process in activity pick item,tl,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,Leah Tacke genannt Unterberg
58,object (type) Leah Tacke genannt Unterberg joins the process in activity pick item,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,Leah Tacke genannt Unterberg
59,"object (type) split in activity place order with object (types) ['AlpenTech Innovations AG', 'items', 'items', 'items', 'orders', 'Kindle Paperwhite', 'MacBook Pro', 'iPad mini']",s,8,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,"['AlpenTech Innovations AG', 'items', 'items', 'items', 'orders', 'Kindle Paperwhite', 'MacBook Pro', 'iPad mini']"
60,object (type) AlpenTech Innovations AG joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,AlpenTech Innovations AG
61,object (type) items joins the process in activity place order,tj,1,2023-04-09 12:15:04.948598130+00:00,2023-04-10 12:16:12.773364485+00:00,7,0.0,items
